1535310978,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310978,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310978,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310978,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310978,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310978,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310978,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310978,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310978,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310978,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310979,s3-eth1,5027200.00,48246.00,5075446.00,48246,5027200,764.00,731.00,1495.00,731,764,0.00,0.00,0,0
1535310979,s1-eth2,48774.00,4961446.00,5010220.00,4961446,48774,739.00,755.00,1494.00,755,739,0.00,0.00,0,0
1535310979,s2-eth1,4961446.00,48774.00,5010220.00,48774,4961446,755.00,739.00,1494.00,739,755,0.00,0.00,0,0
1535310979,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310979,s3-eth2,47652.00,5092954.00,5140606.00,5092954,47652,722.00,773.00,1495.00,773,722,0.00,0.00,0,0
1535310979,s1-eth1,4929656.00,49368.00,4979024.00,49368,4929656,756.00,748.00,1504.00,748,756,0.00,0.00,0,0
1535310979,s2-eth2,48246.00,5027200.00,5075446.00,5027200,48246,731.00,764.00,1495.00,764,731,0.00,0.00,0,0
1535310979,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310979,eth0,90.00,90.00,180.00,90,90,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1535310979,total,15063064.00,15228078.00,30291142.00,15228078,15063064,4468.00,4511.00,8979.00,4511,4468,0.00,0.00,0,0
1535310980,s3-eth1,6027450.00,54384.00,6081834.00,54384,6027450,825.00,824.00,1649.00,824,825,0.00,0.00,0,0
1535310980,s1-eth2,54450.00,6027450.00,6081900.00,6027450,54450,825.00,825.00,1650.00,825,825,0.00,0.00,0,0
1535310980,s2-eth1,6027450.00,54450.00,6081900.00,54450,6027450,825.00,825.00,1650.00,825,825,0.00,0.00,0,0
1535310980,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310980,s3-eth2,54450.00,6027450.00,6081900.00,6027450,54450,825.00,825.00,1650.00,825,825,0.00,0.00,0,0
1535310980,s1-eth1,6020144.00,54384.00,6074528.00,54384,6020144,824.00,824.00,1648.00,824,824,0.00,0.00,0,0
1535310980,s2-eth2,54384.00,6027450.00,6081834.00,6027450,54384,824.00,825.00,1649.00,825,824,0.00,0.00,0,0
1535310980,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310980,eth0,90.00,90.00,180.00,90,90,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1535310980,total,18238418.00,18245658.00,36484076.00,18245658,18238418,4949.00,4949.00,9898.00,4949,4949,0.00,0.00,0,0
1535310981,s3-eth1,6020144.00,54384.00,6074528.00,54384,6020144,824.00,824.00,1648.00,824,824,0.00,0.00,0,0
1535310981,s1-eth2,54318.00,6020144.00,6074462.00,6020144,54318,823.00,824.00,1647.00,824,823,0.00,0.00,0,0
1535310981,s2-eth1,6020144.00,54318.00,6074462.00,54318,6020144,824.00,823.00,1647.00,823,824,0.00,0.00,0,0
1535310981,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310981,s3-eth2,54384.00,6020144.00,6074528.00,6020144,54384,824.00,824.00,1648.00,824,824,0.00,0.00,0,0
1535310981,s1-eth1,6020144.00,54384.00,6074528.00,54384,6020144,824.00,824.00,1648.00,824,824,0.00,0.00,0,0
1535310981,s2-eth2,54384.00,6020144.00,6074528.00,6020144,54384,824.00,824.00,1648.00,824,824,0.00,0.00,0,0
1535310981,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310981,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310981,total,18223518.00,18223518.00,36447036.00,18223518,18223518,4943.00,4943.00,9886.00,4943,4943,0.00,0.00,0,0
1535310982,s3-eth1,6005532.00,54252.00,6059784.00,54252,6005532,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535310982,s1-eth2,54252.00,6005532.00,6059784.00,6005532,54252,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535310982,s2-eth1,6005532.00,54252.00,6059784.00,54252,6005532,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535310982,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310982,s3-eth2,54186.00,6005532.00,6059718.00,6005532,54186,821.00,822.00,1643.00,822,821,0.00,0.00,0,0
1535310982,s1-eth1,6005532.00,54252.00,6059784.00,54252,6005532,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535310982,s2-eth2,54252.00,6005532.00,6059784.00,6005532,54252,822.00,822.00,1644.00,822,822,0.00,0.00,0,0
1535310982,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310982,eth0,90.00,90.00,180.00,90,90,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1535310982,total,18179376.00,18179442.00,36358816.00,18179442,18179376,4932.00,4933.00,9865.00,4933,4932,0.00,0.00,0,0
1535310983,s3-eth1,6019920.00,65868.00,6085788.00,65868,6019920,1040.00,998.00,2038.00,998,1040,0.00,0.00,0,0
1535310983,s1-eth2,66330.00,6019524.00,6085854.00,6019524,66330,1005.00,1034.00,2039.00,1034,1005,0.00,0.00,0,0
1535310983,s2-eth1,6019524.00,66330.00,6085854.00,66330,6019524,1034.00,1005.00,2039.00,1005,1034,0.00,0.00,0,0
1535310983,lo,516.00,516.00,1032.00,516,516,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1535310983,s3-eth2,65538.00,6020316.00,6085854.00,6020316,65538,993.00,1046.00,2039.00,1046,993,0.00,0.00,0,0
1535310983,s1-eth1,6019128.00,66726.00,6085854.00,66726,6019128,1028.00,1011.00,2039.00,1011,1028,0.00,0.00,0,0
1535310983,s2-eth2,65868.00,6019920.00,6085788.00,6019920,65868,998.00,1040.00,2038.00,1040,998,0.00,0.00,0,0
1535310983,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310983,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310983,total,18256824.00,18259200.00,36516024.00,18259200,18256824,6107.00,6143.00,12250.00,6143,6107,0.00,0.00,0,0
1535310984,s3-eth1,6015786.00,69432.00,6085218.00,69432,6015786,1109.00,1052.00,2161.00,1052,1109,0.00,0.00,0,0
1535310984,s1-eth2,69102.00,6015984.00,6085086.00,6015984,69102,1047.00,1112.00,2159.00,1112,1047,0.00,0.00,0,0
1535310984,s2-eth1,6015984.00,69102.00,6085086.00,69102,6015984,1112.00,1047.00,2159.00,1047,1112,0.00,0.00,0,0
1535310984,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310984,s3-eth2,69696.00,6015588.00,6085284.00,6015588,69696,1056.00,1106.00,2162.00,1106,1056,0.00,0.00,0,0
1535310984,s1-eth1,6010324.00,68772.00,6079096.00,68772,6010324,1114.00,1042.00,2156.00,1042,1114,0.00,0.00,0,0
1535310984,s2-eth2,69432.00,6015786.00,6085218.00,6015786,69432,1052.00,1109.00,2161.00,1109,1052,0.00,0.00,0,0
1535310984,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310984,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310984,total,18250324.00,18254664.00,36504988.00,18254664,18250324,6490.00,6468.00,12958.00,6468,6490,0.00,0.00,0,0
1535310985,s3-eth1,6001632.00,66000.00,6067632.00,66000,6001632,1092.00,1000.00,2092.00,1000,1092,0.00,0.00,0,0
1535310985,s1-eth2,66000.00,6001632.00,6067632.00,6001632,66000,1000.00,1092.00,2092.00,1092,1000,0.00,0.00,0,0
1535310985,s2-eth1,6001632.00,66000.00,6067632.00,66000,6001632,1092.00,1000.00,2092.00,1000,1092,0.00,0.00,0,0
1535310985,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310985,s3-eth2,66000.00,6001632.00,6067632.00,6001632,66000,1000.00,1092.00,2092.00,1092,1000,0.00,0.00,0,0
1535310985,s1-eth1,6001632.00,66000.00,6067632.00,66000,6001632,1092.00,1000.00,2092.00,1000,1092,0.00,0.00,0,0
1535310985,s2-eth2,66000.00,6001632.00,6067632.00,6001632,66000,1000.00,1092.00,2092.00,1092,1000,0.00,0.00,0,0
1535310985,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310985,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310985,total,18202896.00,18202896.00,36405792.00,18202896,18202896,6276.00,6276.00,12552.00,6276,6276,0.00,0.00,0,0
1535310986,s3-eth1,6007490.00,66330.00,6073820.00,66330,6007490,1093.00,1005.00,2098.00,1005,1093,0.00,0.00,0,0
1535310986,s1-eth2,66330.00,6007490.00,6073820.00,6007490,66330,1005.00,1093.00,2098.00,1093,1005,0.00,0.00,0,0
1535310986,s2-eth1,6007490.00,66330.00,6073820.00,66330,6007490,1093.00,1005.00,2098.00,1005,1093,0.00,0.00,0,0
1535310986,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310986,s3-eth2,66330.00,6007490.00,6073820.00,6007490,66330,1005.00,1093.00,2098.00,1093,1005,0.00,0.00,0,0
1535310986,s1-eth1,6007490.00,66330.00,6073820.00,66330,6007490,1093.00,1005.00,2098.00,1005,1093,0.00,0.00,0,0
1535310986,s2-eth2,66330.00,6007490.00,6073820.00,6007490,66330,1005.00,1093.00,2098.00,1093,1005,0.00,0.00,0,0
1535310986,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310986,eth0,90.00,90.00,180.00,90,90,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1535310986,total,18221550.00,18221550.00,36443100.00,18221550,18221550,6295.00,6295.00,12590.00,6295,6295,0.00,0.00,0,0
1535310987,s3-eth1,6019206.00,66264.00,6085470.00,66264,6019206,1095.00,1004.00,2099.00,1004,1095,0.00,0.00,0,0
1535310987,s1-eth2,66264.00,6019206.00,6085470.00,6019206,66264,1004.00,1095.00,2099.00,1095,1004,0.00,0.00,0,0
1535310987,s2-eth1,6019206.00,66264.00,6085470.00,66264,6019206,1095.00,1004.00,2099.00,1004,1095,0.00,0.00,0,0
1535310987,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310987,s3-eth2,66264.00,6019206.00,6085470.00,6019206,66264,1004.00,1095.00,2099.00,1095,1004,0.00,0.00,0,0
1535310987,s1-eth1,6019206.00,66330.00,6085536.00,66330,6019206,1095.00,1005.00,2100.00,1005,1095,0.00,0.00,0,0
1535310987,s2-eth2,66264.00,6019206.00,6085470.00,6019206,66264,1004.00,1095.00,2099.00,1095,1004,0.00,0.00,0,0
1535310987,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310987,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310987,total,18256410.00,18256476.00,36512888.00,18256476,18256410,6297.00,6298.00,12595.00,6298,6297,0.00,0.00,0,0
1535310988,s3-eth1,5989916.00,66000.00,6055916.00,66000,5989916,1090.00,1000.00,2090.00,1000,1090,0.00,0.00,0,0
1535310988,s1-eth2,66000.00,5989916.00,6055916.00,5989916,66000,1000.00,1090.00,2090.00,1090,1000,0.00,0.00,0,0
1535310988,s2-eth1,5989916.00,66000.00,6055916.00,66000,5989916,1090.00,1000.00,2090.00,1000,1090,0.00,0.00,0,0
1535310988,lo,516.00,516.00,1032.00,516,516,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1535310988,s3-eth2,65934.00,5989916.00,6055850.00,5989916,65934,999.00,1090.00,2089.00,1090,999,0.00,0.00,0,0
1535310988,s1-eth1,5989916.00,65934.00,6055850.00,65934,5989916,1090.00,999.00,2089.00,999,1090,0.00,0.00,0,0
1535310988,s2-eth2,66000.00,5989916.00,6055916.00,5989916,66000,1000.00,1090.00,2090.00,1090,1000,0.00,0.00,0,0
1535310988,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310988,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310988,total,18168198.00,18168198.00,36336396.00,18168198,18168198,6278.00,6278.00,12556.00,6278,6278,0.00,0.00,0,0
1535310989,s3-eth1,6007490.00,66198.00,6073688.00,66198,6007490,1093.00,1003.00,2096.00,1003,1093,0.00,0.00,0,0
1535310989,s1-eth2,66198.00,6007490.00,6073688.00,6007490,66198,1003.00,1093.00,2096.00,1093,1003,0.00,0.00,0,0
1535310989,s2-eth1,6007490.00,66198.00,6073688.00,66198,6007490,1093.00,1003.00,2096.00,1003,1093,0.00,0.00,0,0
1535310989,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310989,s3-eth2,66198.00,6007490.00,6073688.00,6007490,66198,1003.00,1093.00,2096.00,1093,1003,0.00,0.00,0,0
1535310989,s1-eth1,6007490.00,66198.00,6073688.00,66198,6007490,1093.00,1003.00,2096.00,1003,1093,0.00,0.00,0,0
1535310989,s2-eth2,66198.00,6007490.00,6073688.00,6007490,66198,1003.00,1093.00,2096.00,1093,1003,0.00,0.00,0,0
1535310989,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310989,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310989,total,18221064.00,18221064.00,36442128.00,18221064,18221064,6288.00,6288.00,12576.00,6288,6288,0.00,0.00,0,0
1535310990,s3-eth1,6013348.00,66198.00,6079546.00,66198,6013348,1094.00,1003.00,2097.00,1003,1094,0.00,0.00,0,0
1535310990,s1-eth2,66198.00,6013348.00,6079546.00,6013348,66198,1003.00,1094.00,2097.00,1094,1003,0.00,0.00,0,0
1535310990,s2-eth1,6013348.00,66198.00,6079546.00,66198,6013348,1094.00,1003.00,2097.00,1003,1094,0.00,0.00,0,0
1535310990,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310990,s3-eth2,66264.00,6013348.00,6079612.00,6013348,66264,1004.00,1094.00,2098.00,1094,1004,0.00,0.00,0,0
1535310990,s1-eth1,6013348.00,66198.00,6079546.00,66198,6013348,1094.00,1003.00,2097.00,1003,1094,0.00,0.00,0,0
1535310990,s2-eth2,66198.00,6013348.00,6079546.00,6013348,66198,1003.00,1094.00,2097.00,1094,1003,0.00,0.00,0,0
1535310990,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310990,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310990,total,18238704.00,18238638.00,36477344.00,18238638,18238704,6292.00,6291.00,12583.00,6291,6292,0.00,0.00,0,0
1535310991,s3-eth1,6032436.00,66396.00,6098832.00,66396,6032436,1098.00,1006.00,2104.00,1006,1098,0.00,0.00,0,0
1535310991,s1-eth2,66396.00,6032436.00,6098832.00,6032436,66396,1006.00,1098.00,2104.00,1098,1006,0.00,0.00,0,0
1535310991,s2-eth1,6032436.00,66396.00,6098832.00,66396,6032436,1098.00,1006.00,2104.00,1006,1098,0.00,0.00,0,0
1535310991,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310991,s3-eth2,66396.00,6032436.00,6098832.00,6032436,66396,1006.00,1098.00,2104.00,1098,1006,0.00,0.00,0,0
1535310991,s1-eth1,6032436.00,66396.00,6098832.00,66396,6032436,1098.00,1006.00,2104.00,1006,1098,0.00,0.00,0,0
1535310991,s2-eth2,66396.00,6032436.00,6098832.00,6032436,66396,1006.00,1098.00,2104.00,1098,1006,0.00,0.00,0,0
1535310991,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310991,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310991,total,18296496.00,18296496.00,36592992.00,18296496,18296496,6312.00,6312.00,12624.00,6312,6312,0.00,0.00,0,0
1535310992,s3-eth1,6019206.00,66198.00,6085404.00,66198,6019206,1095.00,1003.00,2098.00,1003,1095,0.00,0.00,0,0
1535310992,s1-eth2,66264.00,6019206.00,6085470.00,6019206,66264,1004.00,1095.00,2099.00,1095,1004,0.00,0.00,0,0
1535310992,s2-eth1,6019206.00,66264.00,6085470.00,66264,6019206,1095.00,1004.00,2099.00,1004,1095,0.00,0.00,0,0
1535310992,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310992,s3-eth2,66198.00,6019206.00,6085404.00,6019206,66198,1003.00,1095.00,2098.00,1095,1003,0.00,0.00,0,0
1535310992,s1-eth1,6019206.00,66264.00,6085470.00,66264,6019206,1095.00,1004.00,2099.00,1004,1095,0.00,0.00,0,0
1535310992,s2-eth2,66198.00,6019206.00,6085404.00,6019206,66198,1003.00,1095.00,2098.00,1095,1003,0.00,0.00,0,0
1535310992,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310992,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310992,total,18256278.00,18256344.00,36512624.00,18256344,18256278,6295.00,6296.00,12591.00,6296,6295,0.00,0.00,0,0
1535310993,s3-eth1,6007490.00,66198.00,6073688.00,66198,6007490,1093.00,1003.00,2096.00,1003,1093,0.00,0.00,0,0
1535310993,s1-eth2,66132.00,6007490.00,6073622.00,6007490,66132,1002.00,1093.00,2095.00,1093,1002,0.00,0.00,0,0
1535310993,s2-eth1,6007490.00,66132.00,6073622.00,66132,6007490,1093.00,1002.00,2095.00,1002,1093,0.00,0.00,0,0
1535310993,lo,516.00,516.00,1032.00,516,516,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1535310993,s3-eth2,66132.00,6007490.00,6073622.00,6007490,66132,1002.00,1093.00,2095.00,1093,1002,0.00,0.00,0,0
1535310993,s1-eth1,6007490.00,66132.00,6073622.00,66132,6007490,1093.00,1002.00,2095.00,1002,1093,0.00,0.00,0,0
1535310993,s2-eth2,66198.00,6007490.00,6073688.00,6007490,66198,1003.00,1093.00,2096.00,1093,1003,0.00,0.00,0,0
1535310993,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310993,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535310993,total,18221448.00,18221448.00,36442896.00,18221448,18221448,6295.00,6295.00,12590.00,6295,6295,0.00,0.00,0,0
1535310994,s3-eth1,6013348.00,66198.00,6079546.00,66198,6013348,1094.00,1003.00,2097.00,1003,1094,0.00,0.00,0,0
1535310994,s1-eth2,66264.00,6013348.00,6079612.00,6013348,66264,1004.00,1094.00,2098.00,1094,1004,0.00,0.00,0,0
1535310994,s2-eth1,6013348.00,66264.00,6079612.00,66264,6013348,1094.00,1004.00,2098.00,1004,1094,0.00,0.00,0,0
