20180825234738,10.0.0.2,35922,10.0.0.1,5001,3,0.0-1.0,1835008,14680064
20180825234739,10.0.0.2,35922,10.0.0.1,5001,3,1.0-2.0,1441792,11534336
20180825234740,10.0.0.2,35922,10.0.0.1,5001,3,2.0-3.0,1441792,11534336
20180825234741,10.0.0.2,35922,10.0.0.1,5001,3,3.0-4.0,1835008,14680064
20180825234742,10.0.0.2,35922,10.0.0.1,5001,3,4.0-5.0,1441792,11534336
20180825234743,10.0.0.2,35922,10.0.0.1,5001,3,5.0-6.0,917504,7340032
20180825234744,10.0.0.2,35922,10.0.0.1,5001,3,6.0-7.0,1835008,14680064
20180825234745,10.0.0.2,35922,10.0.0.1,5001,3,7.0-8.0,1048576,8388608
20180825234746,10.0.0.2,35922,10.0.0.1,5001,3,8.0-9.0,1179648,9437184
20180825234747,10.0.0.2,35922,10.0.0.1,5001,3,9.0-10.0,1179648,9437184
20180825234748,10.0.0.2,35922,10.0.0.1,5001,3,10.0-11.0,1179648,9437184
20180825234749,10.0.0.2,35922,10.0.0.1,5001,3,11.0-12.0,1179648,9437184
20180825234750,10.0.0.2,35922,10.0.0.1,5001,3,12.0-13.0,1179648,9437184
20180825234751,10.0.0.2,35922,10.0.0.1,5001,3,13.0-14.0,1179648,9437184
20180825234752,10.0.0.2,35922,10.0.0.1,5001,3,14.0-15.0,1179648,9437184
20180825234754,10.0.0.2,35922,10.0.0.1,5001,3,15.0-16.0,2359296,18874368
20180825234755,10.0.0.2,35922,10.0.0.1,5001,3,16.0-17.0,1179648,9437184
20180825234756,10.0.0.2,35922,10.0.0.1,5001,3,17.0-18.0,1179648,9437184
20180825234756,10.0.0.2,35922,10.0.0.1,5001,3,18.0-19.0,0,0
20180825234757,10.0.0.2,35922,10.0.0.1,5001,3,19.0-20.0,1179648,9437184
20180825234759,10.0.0.2,35922,10.0.0.1,5001,3,20.0-21.0,2359296,18874368
20180825234800,10.0.0.2,35922,10.0.0.1,5001,3,21.0-22.0,1179648,9437184
20180825234801,10.0.0.2,35922,10.0.0.1,5001,3,22.0-23.0,1179648,9437184
20180825234802,10.0.0.2,35922,10.0.0.1,5001,3,23.0-24.0,1179648,9437184
20180825234803,10.0.0.2,35922,10.0.0.1,5001,3,24.0-25.0,1179648,9437184
20180825234804,10.0.0.2,35922,10.0.0.1,5001,3,25.0-26.0,1179648,9437184
20180825234805,10.0.0.2,35922,10.0.0.1,5001,3,26.0-27.0,1179648,9437184
20180825234806,10.0.0.2,35922,10.0.0.1,5001,3,27.0-28.0,1179648,9437184
20180825234807,10.0.0.2,35922,10.0.0.1,5001,3,28.0-29.0,1179648,9437184
20180825234808,10.0.0.2,35922,10.0.0.1,5001,3,29.0-30.0,1179648,9437184
20180825234809,10.0.0.2,35922,10.0.0.1,5001,3,30.0-31.0,1179648,9437184
20180825234810,10.0.0.2,35922,10.0.0.1,5001,3,31.0-32.0,1179648,9437184
20180825234811,10.0.0.2,35922,10.0.0.1,5001,3,32.0-33.0,1179648,9437184
20180825234812,10.0.0.2,35922,10.0.0.1,5001,3,33.0-34.0,1179648,9437184
20180825234813,10.0.0.2,35922,10.0.0.1,5001,3,34.0-35.0,1179648,9437184
20180825234814,10.0.0.2,35922,10.0.0.1,5001,3,35.0-36.0,1179648,9437184
20180825234814,10.0.0.2,35922,10.0.0.1,5001,3,36.0-37.0,1179648,9437184
20180825234815,10.0.0.2,35922,10.0.0.1,5001,3,37.0-38.0,1048576,8388608
20180825234816,10.0.0.2,35922,10.0.0.1,5001,3,38.0-39.0,1179648,9437184
20180825234817,10.0.0.2,35922,10.0.0.1,5001,3,39.0-40.0,1179648,9437184
20180825234818,10.0.0.2,35922,10.0.0.1,5001,3,40.0-41.0,1179648,9437184
20180825234819,10.0.0.2,35922,10.0.0.1,5001,3,41.0-42.0,1179648,9437184
20180825234820,10.0.0.2,35922,10.0.0.1,5001,3,42.0-43.0,1179648,9437184
20180825234821,10.0.0.2,35922,10.0.0.1,5001,3,43.0-44.0,1179648,9437184
20180825234822,10.0.0.2,35922,10.0.0.1,5001,3,44.0-45.0,1179648,9437184
20180825234823,10.0.0.2,35922,10.0.0.1,5001,3,45.0-46.0,1179648,9437184
20180825234824,10.0.0.2,35922,10.0.0.1,5001,3,46.0-47.0,1179648,9437184
20180825234825,10.0.0.2,35922,10.0.0.1,5001,3,47.0-48.0,1179648,9437184
20180825234826,10.0.0.2,35922,10.0.0.1,5001,3,48.0-49.0,1179648,9437184
20180825234827,10.0.0.2,35922,10.0.0.1,5001,3,49.0-50.0,1179648,9437184
20180825234828,10.0.0.2,35922,10.0.0.1,5001,3,50.0-51.0,1179648,9437184
20180825234829,10.0.0.2,35922,10.0.0.1,5001,3,51.0-52.0,1179648,9437184
20180825234830,10.0.0.2,35922,10.0.0.1,5001,3,52.0-53.0,1179648,9437184
20180825234831,10.0.0.2,35922,10.0.0.1,5001,3,53.0-54.0,1179648,9437184
20180825234832,10.0.0.2,35922,10.0.0.1,5001,3,54.0-55.0,1179648,9437184
20180825234833,10.0.0.2,35922,10.0.0.1,5001,3,55.0-56.0,1179648,9437184
20180825234834,10.0.0.2,35922,10.0.0.1,5001,3,56.0-57.0,1048576,8388608
20180825234835,10.0.0.2,35922,10.0.0.1,5001,3,57.0-58.0,1179648,9437184
20180825234836,10.0.0.2,35922,10.0.0.1,5001,3,58.0-59.0,1179648,9437184
20180825234837,10.0.0.2,35922,10.0.0.1,5001,3,59.0-60.0,1179648,9437184
20180825234837,10.0.0.2,35922,10.0.0.1,5001,3,0.0-60.2,74186752,9851898
